12.90493	681.32062
14.98164	674.97711
13.96690	599.24768
14.60448	598.91650
13.71720	698.33997
12.89639	683.31824
13.56465	579.16443
14.83195	634.55695
13.32029	666.19226
14.18345	739.05389
14.36192	724.05872
14.84555	730.69489
15.21065	763.14764
15.49659	694.40778
16.36567	648.05377
14.99011	678.80701
13.12162	655.82208
14.36827	648.43475
13.73507	776.11896
13.34143	732.26923
15.21361	701.14648
13.59739	663.64990
13.58929	724.44611
13.46951	590.56128
13.52365	723.29242
13.46497	759.18286
14.18898	763.11469
12.90843	692.79877
13.18290	723.64624
14.18083	734.51550
15.22126	662.37244
13.46974	711.35681
13.68291	689.64069
12.70964	661.47101
12.28366	687.14319
13.87806	811.36182
12.90330	699.76068
13.31002	659.50043
15.41096	660.22778
13.85259	686.95300
14.73308	669.28790
13.75267	685.54895
13.34469	726.54474
14.88576	622.82037
12.83409	679.04871
13.13644	612.91290
14.94129	751.10596
13.09547	732.31549
12.50027	617.96515
13.10482	629.94366
13.26159	721.11993
14.56348	753.84363
14.57507	685.62610
15.00415	636.29565
15.49407	701.93976
12.48504	757.36053
13.23091	646.85883
12.74778	738.85797
14.85156	619.06201
15.39182	608.88916
12.51024	714.25446
14.75093	701.95673
12.13441	583.59827
13.07987	596.69226
13.39754	712.44617
13.28223	715.84882
13.60773	751.29504
12.53292	669.56378
13.52672	817.67285
11.83140	676.27539
14.39127	710.66840
13.37027	782.05640
14.15561	763.20477
14.18120	722.29468
15.04382	669.84595
14.51903	700.62628
15.44483	727.36072
13.54782	505.74731
15.26172	618.94983
16.96796	703.09607
14.14867	623.21692
15.18577	652.90503
13.02045	646.17236
13.32479	650.55402
12.78610	706.21857
15.19118	755.34930
14.26249	633.51001
14.20334	665.21588
12.84954	617.19818
14.44634	680.40759
15.62202	658.38025
14.82755	695.64325
15.06507	708.39221
14.31841	640.98560
15.55140	762.27515
14.52610	753.42456
12.93801	750.91412
13.97667	593.73981
14.61259	721.61395
13.17433	633.74817
14.45623	586.89795
13.99166	626.80353
13.83354	705.03876
14.03607	656.29059
13.98019	723.97736
14.14754	707.01898
14.47029	668.27448
13.54866	664.01007
14.90252	712.97620
12.71831	657.19525
14.21569	720.29175
16.47306	720.95886
14.18209	672.48560
13.00495	714.21649
14.11409	651.61346
13.21215	617.27448
14.26122	541.91876
13.92569	697.05981
12.82850	681.98242
14.80313	780.11066
14.52285	612.00238
13.58696	683.46277
14.19024	759.85443
14.12852	727.21582
14.65171	711.55164
15.49095	705.40112
14.23210	688.84644
12.84634	653.78094
12.88706	567.31976
16.20683	729.86554
13.70336	544.71259
14.02420	703.15045
15.94139	710.40869
13.87665	727.12201
16.10539	666.71741
15.47294	629.03662
13.80011	776.27332
13.70030	632.64044
13.29002	817.03900
13.81486	713.67523
14.29903	689.96118
13.58060	606.51642
14.42694	661.81287
12.47276	679.12921
13.71487	736.78094
13.72645	652.28650
13.22816	673.66461
15.27065	665.27594
13.71649	696.43860
13.06170	679.81793
14.55823	708.72693
14.13548	655.04230
13.43254	676.47729
13.46320	705.72040
12.76028	721.50836
13.94254	659.74713
15.50234	661.69458
13.49136	745.93225
13.41062	650.98517
13.43793	556.81696
13.71730	652.67389
13.62618	700.14435
11.96756	855.91602
12.91033	684.84503
13.65368	618.85248
13.80374	670.22943
14.76979	672.77899
13.38576	679.43488
13.28038	747.26300
15.49117	658.76538
12.96071	611.71143
14.76674	808.85120
13.78827	817.25385
12.82347	719.55286
14.42871	703.78931
13.93942	612.25928
13.77446	756.18762
14.23538	803.15057
14.18375	748.73224
15.48136	735.47736
13.38004	696.05396
14.34655	562.36139
13.18235	589.62238
13.08373	646.22168
15.75137	700.14618
13.62005	593.68060
13.23701	765.11810
13.08387	594.34125
13.11686	663.74750
13.12647	640.12555
13.44078	761.99133
14.91078	589.55145
13.28105	723.25897
16.62075	712.79340
12.59788	707.04944
12.77241	711.81848
12.19733	741.26013
13.57243	649.54846
14.38456	745.86829
12.96542	768.98810
13.01857	693.14612
14.45562	612.81946
15.72663	710.51532
14.32309	732.46716
13.09969	799.85071
15.13170	696.57367
